country;date;nb_conf_cases;nb_conf_day_cases;nb_death_cases;nb_death_day_cases;nb_recov_cases;nb_recov_day_cases
Brunei;2020-03-21;    83;    5;    0;   0;    2;   1
Brunei;2020-03-22;    88;    5;    0;   0;    2;   0
Brunei;2020-03-23;    91;    3;    0;   0;    2;   0
Brunei;2020-03-24;   104;   13;    0;   0;    2;   0
Brunei;2020-03-25;   109;    5;    0;   0;    2;   0
Brunei;2020-03-26;   114;    5;    0;   0;    5;   3
Brunei;2020-03-27;   115;    1;    0;   0;   11;   6
Brunei;2020-03-28;   120;    5;    1;   1;   25;  14
Brunei;2020-03-29;   126;    6;    1;   0;   34;   9
Brunei;2020-03-30;   127;    1;    1;   0;   38;   4
Brunei;2020-03-31;   129;    2;    1;   0;   45;   7
Brunei;2020-04-01;   131;    2;    1;   0;   52;   7
Brunei;2020-04-02;   133;    2;    1;   0;   56;   4
Brunei;2020-04-03;   134;    1;    1;   0;   65;   9
Brunei;2020-04-04;   135;    1;    1;   0;   66;   1
Brunei;2020-04-05;   135;    0;    1;   0;   73;   7
Bulgaria;2020-01-22;     0;    0;    0;   0;    0;   0
Bulgaria;2020-01-23;     0;    0;    0;   0;    0;   0
Bulgaria;2020-01-24;     0;    0;    0;   0;    0;   0
Bulgaria;2020-01-25;     0;    0;    0;   0;    0;   0
Bulgaria;2020-01-26;     0;    0;    0;   0;    0;   0
Bulgaria;2020-01-27;     0;    0;    0;   0;    0;   0
Bulgaria;2020-01-28;     0;    0;    0;   0;    0;   0
Bulgaria;2020-01-29;     0;    0;    0;   0;    0;   0
Bulgaria;2020-01-30;     0;    0;    0;   0;    0;   0
Bulgaria;2020-01-31;     0;    0;    0;   0;    0;   0
Bulgaria;2020-02-01;     0;    0;    0;   0;    0;   0
Bulgaria;2020-02-02;     0;    0;    0;   0;    0;   0
Bulgaria;2020-02-03;     0;    0;    0;   0;    0;   0
Bulgaria;2020-02-04;     0;    0;    0;   0;    0;   0
Bulgaria;2020-02-05;     0;    0;    0;   0;    0;   0
Bulgaria;2020-02-06;     0;    0;    0;   0;    0;   0
Bulgaria;2020-02-07;     0;    0;    0;   0;    0;   0
Bulgaria;2020-02-08;     0;    0;    0;   0;    0;   0
Bulgaria;2020-02-09;     0;    0;    0;   0;    0;   0
Bulgaria;2020-02-10;     0;    0;    0;   0;    0;   0
Bulgaria;2020-02-11;     0;    0;    0;   0;    0;   0
Bulgaria;2020-02-12;     0;    0;    0;   0;    0;   0
Bulgaria;2020-02-13;     0;    0;    0;   0;    0;   0
Bulgaria;2020-02-14;     0;    0;    0;   0;    0;   0
Bulgaria;2020-02-15;     0;    0;    0;   0;    0;   0
Bulgaria;2020-02-16;     0;    0;    0;   0;    0;   0
Bulgaria;2020-02-17;     0;    0;    0;   0;    0;   0
Bulgaria;2020-02-18;     0;    0;    0;   0;    0;   0
Bulgaria;2020-02-19;     0;    0;    0;   0;    0;   0
Bulgaria;2020-02-20;     0;    0;    0;   0;    0;   0
Bulgaria;2020-02-21;     0;    0;    0;   0;    0;   0
Bulgaria;2020-02-22;     0;    0;    0;   0;    0;   0
Bulgaria;2020-02-23;     0;    0;    0;   0;    0;   0
Bulgaria;2020-02-24;     0;    0;    0;   0;    0;   0
Bulgaria;2020-02-25;     0;    0;    0;   0;    0;   0
Bulgaria;2020-02-26;     0;    0;    0;   0;    0;   0
Bulgaria;2020-02-27;     0;    0;    0;   0;    0;   0
Bulgaria;2020-02-28;     0;    0;    0;   0;    0;   0
Bulgaria;2020-02-29;     0;    0;    0;   0;    0;   0
Bulgaria;2020-03-01;     0;    0;    0;   0;    0;   0
Bulgaria;2020-03-02;     0;    0;    0;   0;    0;   0
Bulgaria;2020-03-03;     0;    0;    0;   0;    0;   0
Bulgaria;2020-03-04;     0;    0;    0;   0;    0;   0
Bulgaria;2020-03-05;     0;    0;    0;   0;    0;   0
Bulgaria;2020-03-06;     0;    0;    0;   0;    0;   0
Bulgaria;2020-03-07;     0;    0;    0;   0;    0;   0
Bulgaria;2020-03-08;     4;    4;    0;   0;    0;   0
Bulgaria;2020-03-09;     4;    0;    0;   0;    0;   0
Bulgaria;2020-03-10;     4;    0;    0;   0;    0;   0
Bulgaria;2020-03-11;     7;    3;    1;   1;    0;   0
Bulgaria;2020-03-12;     7;    0;    1;   0;    0;   0
Bulgaria;2020-03-13;    23;   16;    1;   0;    0;   0
Bulgaria;2020-03-14;    41;   18;    2;   1;    0;   0
Bulgaria;2020-03-15;    51;   10;    2;   0;    0;   0
Bulgaria;2020-03-16;    52;    1;    2;   0;    0;   0
Bulgaria;2020-03-17;    67;   15;    2;   0;    0;   0
Bulgaria;2020-03-18;    92;   25;    2;   0;    0;   0
Bulgaria;2020-03-19;    94;    2;    3;   1;    0;   0
Bulgaria;2020-03-20;   127;   33;    3;   0;    0;   0
Bulgaria;2020-03-21;   163;   36;    3;   0;    3;   3
Bulgaria;2020-03-22;   187;   24;    3;   0;    3;   0
Bulgaria;2020-03-23;   201;   14;    3;   0;    3;   0
Bulgaria;2020-03-24;   218;   17;    3;   0;    3;   0
Bulgaria;2020-03-25;   242;   24;    3;   0;    4;   1
Bulgaria;2020-03-26;   264;   22;    3;   0;    8;   4
Bulgaria;2020-03-27;   293;   29;    3;   0;    9;   1
Bulgaria;2020-03-28;   331;   38;    7;   4;   11;   2
Bulgaria;2020-03-29;   346;   15;    8;   1;   14;   3
Bulgaria;2020-03-30;   359;   13;    8;   0;   17;   3
Bulgaria;2020-03-31;   399;   40;    8;   0;   17;   0
Bulgaria;2020-04-01;   422;   23;   10;   2;   20;   3
Bulgaria;2020-04-02;   457;   35;   10;   0;   25;   5
Bulgaria;2020-04-03;   485;   28;   14;   4;   30;   5
Bulgaria;2020-04-04;   503;   18;   17;   3;   34;   4
Bulgaria;2020-04-05;   531;   28;   20;   3;   37;   3
Burkina Faso;2020-01-22;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-01-23;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-01-24;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-01-25;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-01-26;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-01-27;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-01-28;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-01-29;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-01-30;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-01-31;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-02-01;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-02-02;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-02-03;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-02-04;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-02-05;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-02-06;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-02-07;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-02-08;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-02-09;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-02-10;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-02-11;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-02-12;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-02-13;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-02-14;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-02-15;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-02-16;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-02-17;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-02-18;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-02-19;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-02-20;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-02-21;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-02-22;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-02-23;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-02-24;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-02-25;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-02-26;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-02-27;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-02-28;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-02-29;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-03-01;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-03-02;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-03-03;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-03-04;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-03-05;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-03-06;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-03-07;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-03-08;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-03-09;     0;    0;    0;   0;    0;   0
Burkina Faso;2020-03-10;     1;    1;    0;   0;    0;   0
Burkina Faso;2020-03-11;     2;    1;    0;   0;    0;   0
Burkina Faso;2020-03-12;     2;    0;    0;   0;    0;   0
Burkina Faso;2020-03-13;     2;    0;    0;   0;    0;   0
Burkina Faso;2020-03-14;     2;    0;    0;   0;    0;   0
Burkina Faso;2020-03-15;     3;    1;    0;   0;    0;   0
Burkina Faso;2020-03-16;    15;   12;    0;   0;    0;   0
Burkina Faso;2020-03-17;    15;    0;    0;   0;    0;   0
Burkina Faso;2020-03-18;    20;    5;    1;   1;    0;   0
Burkina Faso;2020-03-19;    33;   13;    1;   0;    0;   0
Burkina Faso;2020-03-20;    40;    7;    1;   0;    0;   0
Burkina Faso;2020-03-21;    64;   24;    2;   1;    5;   5
Burkina Faso;2020-03-22;    75;   11;    4;   2;    5;   0
Burkina Faso;2020-03-23;    99;   24;    4;   0;    5;   0
Burkina Faso;2020-03-24;   114;   15;    4;   0;    7;   2
Burkina Faso;2020-03-25;   146;   32;    4;   0;   10;   3
Burkina Faso;2020-03-26;   152;    6;    7;   3;   10;   0
Burkina Faso;2020-03-27;   180;   28;    9;   2;   12;   2
Burkina Faso;2020-03-28;   207;   27;   11;   2;   21;   9
Burkina Faso;2020-03-29;   222;   15;   12;   1;   23;   2
Burkina Faso;2020-03-30;   246;   24;   12;   0;   31;   8
Burkina Faso;2020-03-31;   261;   15;   14;   2;   32;   1
Burkina Faso;2020-04-01;   282;   21;   16;   2;   46;  14
Burkina Faso;2020-04-02;   288;    6;   16;   0;   50;   4
Burkina Faso;2020-04-03;   302;   14;   16;   0;   50;   0
Burkina Faso;2020-04-04;   318;   16;   16;   0;   66;  16
Burkina Faso;2020-04-05;   345;   27;   17;   1;   90;  24
Burma;2020-01-22;     0;    0;    0;   0;    0;   0
Burma;2020-01-23;     0;    0;    0;   0;    0;   0
Burma;2020-01-24;     0;    0;    0;   0;    0;   0
Burma;2020-01-25;     0;    0;    0;   0;    0;   0
Burma;2020-01-26;     0;    0;    0;   0;    0;   0
Burma;2020-01-27;     0;    0;    0;   0;    0;   0
Burma;2020-01-28;     0;    0;    0;   0;    0;   0
Burma;2020-01-29;     0;    0;    0;   0;    0;   0
Burma;2020-01-30;     0;    0;    0;   0;    0;   0
Burma;2020-01-31;     0;    0;    0;   0;    0;   0
Burma;2020-02-01;     0;    0;    0;   0;    0;   0
Burma;2020-02-02;     0;    0;    0;   0;    0;   0
Burma;2020-02-03;     0;    0;    0;   0;    0;   0
Burma;2020-02-04;     0;    0;    0;   0;    0;   0
Burma;2020-02-05;     0;    0;    0;   0;    0;   0
Burma;2020-02-06;     0;    0;    0;   0;    0;   0
Burma;2020-02-07;     0;    0;    0;   0;    0;   0
Burma;2020-02-08;     0;    0;    0;   0;    0;   0
Burma;2020-02-09;     0;    0;    0;   0;    0;   0
Burma;2020-02-10;     0;    0;    0;   0;    0;   0
Burma;2020-02-11;     0;    0;    0;   0;    0;   0
Burma;2020-02-12;     0;    0;    0;   0;    0;   0
Burma;2020-02-13;     0;    0;    0;   0;    0;   0
Burma;2020-02-14;     0;    0;    0;   0;    0;   0
Burma;2020-02-15;     0;    0;    0;   0;    0;   0
Burma;2020-02-16;     0;    0;    0;   0;    0;   0
Burma;2020-02-17;     0;    0;    0;   0;    0;   0
Burma;2020-02-18;     0;    0;    0;   0;    0;   0
Burma;2020-02-19;     0;    0;    0;   0;    0;   0
Burma;2020-02-20;     0;    0;    0;   0;    0;   0
Burma;2020-02-21;     0;    0;    0;   0;    0;   0
Burma;2020-02-22;     0;    0;    0;   0;    0;   0
Burma;2020-02-23;     0;    0;    0;   0;    0;   0
Burma;2020-02-24;     0;    0;    0;   0;    0;   0
Burma;2020-02-25;     0;    0;    0;   0;    0;   0
Burma;2020-02-26;     0;    0;    0;   0;    0;   0
Burma;2020-02-27;     0;    0;    0;   0;    0;   0
Burma;2020-02-28;     0;    0;    0;   0;    0;   0
Burma;2020-02-29;     0;    0;    0;   0;    0;   0
Burma;2020-03-01;     0;    0;    0;   0;    0;   0
Burma;2020-03-02;     0;    0;    0;   0;    0;   0
Burma;2020-03-03;     0;    0;    0;   0;    0;   0
Burma;2020-03-04;     0;    0;    0;   0;    0;   0
Burma;2020-03-05;     0;    0;    0;   0;    0;   0
Burma;2020-03-06;     0;    0;    0;   0;    0;   0
Burma;2020-03-07;     0;    0;    0;   0;    0;   0
Burma;2020-03-08;     0;    0;    0;   0;    0;   0
Burma;2020-03-09;     0;    0;    0;   0;    0;   0
Burma;2020-03-10;     0;    0;    0;   0;    0;   0
Burma;2020-03-11;     0;    0;    0;   0;    0;   0
Burma;2020-03-12;     0;    0;    0;   0;    0;   0
Burma;2020-03-13;     0;    0;    0;   0;    0;   0
Burma;2020-03-14;     0;    0;    0;   0;    0;   0
Burma;2020-03-15;     0;    0;    0;   0;    0;   0
Burma;2020-03-16;     0;    0;    0;   0;    0;   0
Burma;2020-03-17;     0;    0;    0;   0;    0;   0
Burma;2020-03-18;     0;    0;    0;   0;    0;   0
Burma;2020-03-19;     0;    0;    0;   0;    0;   0
Burma;2020-03-20;     0;    0;    0;   0;    0;   0
Burma;2020-03-21;     0;    0;    0;   0;    0;   0
Burma;2020-03-22;     0;    0;    0;   0;    0;   0
Burma;2020-03-23;     0;    0;    0;   0;    0;   0
Burma;2020-03-24;     0;    0;    0;   0;    0;   0
Burma;2020-03-25;     0;    0;    0;   0;    0;   0
Burma;2020-03-26;     0;    0;    0;   0;    0;   0
Burma;2020-03-27;     8;    8;    0;   0;    0;   0
Burma;2020-03-28;     8;    0;    0;   0;    0;   0
Burma;2020-03-29;    10;    2;    0;   0;    0;   0
Burma;2020-03-30;    14;    4;    0;   0;    0;   0
Burma;2020-03-31;    15;    1;    1;   1;    0;   0
Burma;2020-04-01;    15;    0;    1;   0;    0;   0
Burma;2020-04-02;    20;    5;    1;   0;    0;   0
Burma;2020-04-03;    20;    0;    1;   0;    0;   0
Burma;2020-04-04;    21;    1;    1;   0;    0;   0
Burma;2020-04-05;    21;    0;    1;   0;    0;   0
Burundi;2020-01-22;     0;    0;    0;   0;    0;   0
Burundi;2020-01-23;     0;    0;    0;   0;    0;   0
Burundi;2020-01-24;     0;    0;    0;   0;    0;   0
Burundi;2020-01-25;     0;    0;    0;   0;    0;   0
Burundi;2020-01-26;     0;    0;    0;   0;    0;   0
Burundi;2020-01-27;     0;    0;    0;   0;    0;   0
Burundi;2020-01-28;     0;    0;    0;   0;    0;   0
Burundi;2020-01-29;     0;    0;    0;   0;    0;   0
Burundi;2020-01-30;     0;    0;    0;   0;    0;   0
Burundi;2020-01-31;     0;    0;    0;   0;    0;   0
Burundi;2020-02-01;     0;    0;    0;   0;    0;   0
Burundi;2020-02-02;     0;    0;    0;   0;    0;   0
Burundi;2020-02-03;     0;    0;    0;   0;    0;   0
Burundi;2020-02-04;     0;    0;    0;   0;    0;   0
Burundi;2020-02-05;     0;    0;    0;   0;    0;   0
Burundi;2020-02-06;     0;    0;    0;   0;    0;   0
Burundi;2020-02-07;     0;    0;    0;   0;    0;   0
Burundi;2020-02-08;     0;    0;    0;   0;    0;   0
Burundi;2020-02-09;     0;    0;    0;   0;    0;   0
Burundi;2020-02-10;     0;    0;    0;   0;    0;   0
Burundi;2020-02-11;     0;    0;    0;   0;    0;   0
Burundi;2020-02-12;     0;    0;    0;   0;    0;   0
Burundi;2020-02-13;     0;    0;    0;   0;    0;   0
Burundi;2020-02-14;     0;    0;    0;   0;    0;   0
Burundi;2020-02-15;     0;    0;    0;   0;    0;   0
Burundi;2020-02-16;     0;    0;    0;   0;    0;   0
Burundi;2020-02-17;     0;    0;    0;   0;    0;   0
Burundi;2020-02-18;     0;    0;    0;   0;    0;   0
Burundi;2020-02-19;     0;    0;    0;   0;    0;   0
Burundi;2020-02-20;     0;    0;    0;   0;    0;   0
Burundi;2020-02-21;     0;    0;    0;   0;    0;   0
Burundi;2020-02-22;     0;    0;    0;   0;    0;   0
Burundi;2020-02-23;     0;    0;    0;   0;    0;   0
Burundi;2020-02-24;     0;    0;    0;   0;    0;   0
Burundi;2020-02-25;     0;    0;    0;   0;    0;   0
Burundi;2020-02-26;     0;    0;    0;   0;    0;   0
Burundi;2020-02-27;     0;    0;    0;   0;    0;   0
Burundi;2020-02-28;     0;    0;    0;   0;    0;   0
Burundi;2020-02-29;     0;    0;    0;   0;    0;   0
Burundi;2020-03-01;     0;    0;    0;   0;    0;   0
Burundi;2020-03-02;     0;    0;    0;   0;    0;   0
Burundi;2020-03-03;     0;    0;    0;   0;    0;   0
Burundi;2020-03-04;     0;    0;    0;   0;    0;   0
Burundi;2020-03-05;     0;    0;    0;   0;    0;   0
Burundi;2020-03-06;     0;    0;    0;   0;    0;   0
Burundi;2020-03-07;     0;    0;    0;   0;    0;   0
Burundi;2020-03-08;     0;    0;    0;   0;    0;   0
Burundi;2020-03-09;     0;    0;    0;   0;    0;   0
Burundi;2020-03-10;     0;    0;    0;   0;    0;   0
Burundi;2020-03-11;     0;    0;    0;   0;    0;   0
Burundi;2020-03-12;     0;    0;    0;   0;    0;   0
Burundi;2020-03-13;     0;    0;    0;   0;    0;   0
Burundi;2020-03-14;     0;    0;    0;   0;    0;   0
Burundi;2020-03-15;     0;    0;    0;   0;    0;   0
Burundi;2020-03-16;     0;    0;    0;   0;    0;   0
Burundi;2020-03-17;     0;    0;    0;   0;    0;   0
Burundi;2020-03-18;     0;    0;    0;   0;    0;   0
Burundi;2020-03-19;     0;    0;    0;   0;    0;   0
Burundi;2020-03-20;     0;    0;    0;   0;    0;   0
Burundi;2020-03-21;     0;    0;    0;   0;    0;   0
Burundi;2020-03-22;     0;    0;    0;   0;    0;   0
Burundi;2020-03-23;     0;    0;    0;   0;    0;   0
Burundi;2020-03-24;     0;    0;    0;   0;    0;   0
Burundi;2020-03-25;     0;    0;    0;   0;    0;   0
Burundi;2020-03-26;     0;    0;    0;   0;    0;   0
Burundi;2020-03-27;     0;    0;    0;   0;    0;   0
Burundi;2020-03-28;     0;    0;    0;   0;    0;   0
Burundi;2020-03-29;     0;    0;    0;   0;    0;   0
Burundi;2020-03-30;     0;    0;    0;   0;    0;   0
Burundi;2020-03-31;     2;    2;    0;   0;    0;   0
Burundi;2020-04-01;     2;    0;    0;   0;    0;   0
Burundi;2020-04-02;     3;    1;    0;   0;    0;   0
Burundi;2020-04-03;     3;    0;    0;   0;    0;   0
Burundi;2020-04-04;     3;    0;    0;   0;    0;   0
Burundi;2020-04-05;     3;    0;    0;   0;    0;   0
Cabo Verde;2020-01-22;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-01-23;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-01-24;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-01-25;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-01-26;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-01-27;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-01-28;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-01-29;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-01-30;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-01-31;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-02-01;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-02-02;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-02-03;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-02-04;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-02-05;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-02-06;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-02-07;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-02-08;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-02-09;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-02-10;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-02-11;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-02-12;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-02-13;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-02-14;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-02-15;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-02-16;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-02-17;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-02-18;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-02-19;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-02-20;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-02-21;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-02-22;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-02-23;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-02-24;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-02-25;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-02-26;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-02-27;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-02-28;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-02-29;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-03-01;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-03-02;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-03-03;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-03-04;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-03-05;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-03-06;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-03-07;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-03-08;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-03-09;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-03-10;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-03-11;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-03-12;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-03-13;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-03-14;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-03-15;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-03-16;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-03-17;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-03-18;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-03-19;     0;    0;    0;   0;    0;   0
Cabo Verde;2020-03-20;     1;    1;    0;   0;    0;   0
Cabo Verde;2020-03-21;     3;    2;    0;   0;    0;   0
Cabo Verde;2020-03-22;     3;    0;    0;   0;    0;   0
Cabo Verde;2020-03-23;     3;    0;    0;   0;    0;   0
Cabo Verde;2020-03-24;     3;    0;    1;   1;    0;   0
Cabo Verde;2020-03-25;     4;    1;    1;   0;    0;   0
Cabo Verde;2020-03-26;     4;    0;    1;   0;    0;   0
Cabo Verde;2020-03-27;     5;    1;    1;   0;    0;   0
Cabo Verde;2020-03-28;     5;    0;    1;   0;    0;   0
Cabo Verde;2020-03-29;     6;    1;    1;   0;    0;   0
Cabo Verde;2020-03-30;     6;    0;    1;   0;    0;   0
Cabo Verde;2020-03-31;     6;    0;    1;   0;    0;   0
Cabo Verde;2020-04-01;     6;    0;    1;   0;    0;   0
Cabo Verde;2020-04-02;     6;    0;    1;   0;    0;   0
Cabo Verde;2020-04-03;     6;    0;    1;   0;    0;   0
Cabo Verde;2020-04-04;     7;    1;    1;   0;    0;   0
Cabo Verde;2020-04-05;     7;    0;    1;   0;    0;   0
Cambodia;2020-01-22;     0;    0;    0;   0;    0;   0
Cambodia;2020-01-23;     0;    0;    0;   0;    0;   0
Cambodia;2020-01-24;     0;    0;    0;   0;    0;   0
Cambodia;2020-01-25;     0;    0;    0;   0;    0;   0
Cambodia;2020-01-26;     0;    0;    0;   0;    0;   0
Cambodia;2020-01-27;     1;    1;    0;   0;    0;   0
Cambodia;2020-01-28;     1;    0;    0;   0;    0;   0
Cambodia;2020-01-29;     1;    0;    0;   0;    0;   0
Cambodia;2020-01-30;     1;    0;    0;   0;    0;   0
Cambodia;2020-01-31;     1;    0;    0;   0;    0;   0
Cambodia;2020-02-01;     1;    0;    0;   0;    0;   0
Cambodia;2020-02-02;     1;    0;    0;   0;    0;   0
Cambodia;2020-02-03;     1;    0;    0;   0;    0;   0
Cambodia;2020-02-04;     1;    0;    0;   0;    0;   0
Cambodia;2020-02-05;     1;    0;    0;   0;    0;   0
Cambodia;2020-02-06;     1;    0;    0;   0;    0;   0
Cambodia;2020-02-07;     1;    0;    0;   0;    0;   0
Cambodia;2020-02-08;     1;    0;    0;   0;    0;   0
Cambodia;2020-02-09;     1;    0;    0;   0;    0;   0
Cambodia;2020-02-10;     1;    0;    0;   0;    0;   0
Cambodia;2020-02-11;     1;    0;    0;   0;    0;   0
Cambodia;2020-02-12;     1;    0;    0;   0;    1;   1
Cambodia;2020-02-13;     1;    0;    0;   0;    1;   0
Cambodia;2020-02-14;     1;    0;    0;   0;    1;   0
Cambodia;2020-02-15;     1;    0;    0;   0;    1;   0
Cambodia;2020-02-16;     1;    0;    0;   0;    1;   0
Cambodia;2020-02-17;     1;    0;    0;   0;    1;   0
Cambodia;2020-02-18;     1;    0;    0;   0;    1;   0
Cambodia;2020-02-19;     1;    0;    0;   0;    1;   0
Cambodia;2020-02-20;     1;    0;    0;   0;    1;   0
Cambodia;2020-02-21;     1;    0;    0;   0;    1;   0
Cambodia;2020-02-22;     1;    0;    0;   0;    1;   0
Cambodia;2020-02-23;     1;    0;    0;   0;    1;   0
Cambodia;2020-02-24;     1;    0;    0;   0;    1;   0
Cambodia;2020-02-25;     1;    0;    0;   0;    1;   0
Cambodia;2020-02-26;     1;    0;    0;   0;    1;   0
Cambodia;2020-02-27;     1;    0;    0;   0;    1;   0
Cambodia;2020-02-28;     1;    0;    0;   0;    1;   0
Cambodia;2020-02-29;     1;    0;    0;   0;    1;   0
Cambodia;2020-03-01;     1;    0;    0;   0;    1;   0
Cambodia;2020-03-02;     1;    0;    0;   0;    1;   0
Cambodia;2020-03-03;     1;    0;    0;   0;    1;   0
Cambodia;2020-03-04;     1;    0;    0;   0;    1;   0
Cambodia;2020-03-05;     1;    0;    0;   0;    1;   0
Cambodia;2020-03-06;     1;    0;    0;   0;    1;   0
Cambodia;2020-03-07;     1;    0;    0;   0;    1;   0
Cambodia;2020-03-08;     2;    1;    0;   0;    1;   0
Cambodia;2020-03-09;     2;    0;    0;   0;    1;   0
Cambodia;2020-03-10;     2;    0;    0;   0;    1;   0
Cambodia;2020-03-11;     3;    1;    0;   0;    1;   0
Cambodia;2020-03-12;     3;    0;    0;   0;    1;   0
Cambodia;2020-03-13;     5;    2;    0;   0;    1;   0
Cambodia;2020-03-14;     7;    2;    0;   0;    1;   0
Cambodia;2020-03-15;     7;    0;    0;   0;    1;   0
